Video ID,Title,Description,Category,Duration (seconds),Publish Date,Publish Time (24h),Views,Likes,Comments,Default Audio Language,Channel Title,Channel Subscribers,Total Videos Posted,Channel Views,Channel Creation Date,Channel Country,Title Length,Hashtag Count,Description Present,Duration Category,Day of Week,Month,Quarter,Year,Video Age (days),Engagement Rate,Channel Title Length,Channel Size,Average Video Views,Channel Age (days),Category Definition,Audio Language Name,Channel Country Name,Publish Hour,Time of Day,Sentiment Polarity,Sentiment Category
W-IR8ELcmY4,Can PCB students apply for IIT JAM Biotechnology?  IIT JAM 2023 Eligibility Criteria,IIT JAM Eligibility 2023 - Check Your Eligibility Criteria Here Can PCB students apply for IIT JAM Biotechnology? IIT JAM 2023 ...,27,48,2022-07-28,11:26:58,57808,2019,69,Unknown,Eduncle - IIT JAM Ki Taiyari,5300,158,449598,2021-03-20,IN,84,0,Yes,Very Short,Thursday,July,3,2022,906,3.6119568225851,28,<100k,2845.55696202531,1401,Education,Unknown,India,11,Morning,0.0,Neutral
0yJPkn_nJK4,Biotechnology Course Details || Career In Biotechnology After 12th,Biotechnology Course Details || Career In Biotechnology After 12th #biotechnology #biotech #engineering ...,28,860,2022-06-01,06:49:23,544315,11601,768,Unknown,study tips,904000,607,101700657,2017-08-25,IN,66,0,Yes,Medium,Wednesday,June,2,2022,963,2.27239741693688,10,<1M,167546.387149917,2704,Science & Technology,Unknown,India,6,Morning,0.0,Neutral
b9P-_fpo-Gc,💥B.Tech or B.Sc. Biotechnology? BTech Biotech Vs B.Sc Biotech Career! #btech #biotech #bscbiotech,Visit the Sunstone website to get free career counselling!,27,440,2023-06-18,09:36:37,216678,5325,238,hi,B. Tech Fundas by Sunstone,76100,603,16219707,2022-09-07,IN,97,3,Yes,Medium,Sunday,June,2,2023,581,2.56740416655128,26,<100k,26898.3532338308,865,Education,Hindi,India,9,Morning,0.0,Neutral
WEw7WHXBNTI,Biotechnologist lifestyle 👨‍🔬🔬 | #biotechnology | #short,Let's see the biotechnologist lifestyle #biotechnology #biology #lab #bioscience #trending #biotech #technology ...,28,13,2023-06-19,18:34:01,16447,738,10,en-IN,GENEzole,376,50,64219,2022-08-22,IN,56,2,Yes,Very Short,Monday,June,2,2023,580,4.54794187389797,8,<100k,1284.38,881,Science & Technology,English (Indian),India,18,Evening,0.0,Neutral
m29Y3qhCNyk,Applications of Biotechnology - Part 1 | Don&#39;t Memorise,NEET 2024 Paper Solutions with NEET Answer Key: ...,27,281,2020-03-30,11:30:09,139489,2418,77,en,Infinity Learn NEET,3730000,4208,617030641,2014-06-04,IN,59,1,Yes,Short,Monday,March,1,2020,1756,1.78867150814759,19,<10M,146632.756891634,3882,Education,English,India,11,Morning,0.0,Neutral
GDLJJygQH3s,"Cell Biology and Biotechnology, Lecture 4 | Class 10 SSC | Commercial applications of Biotechnology","Let us see the commercial application of Biotechnology. Hybrid seeds, Gentically modified crops such as BTcotton, BT brinjal, ...",27,1524,2021-01-12,11:18:48,303725,10018,650,hi,Parth Momaya,605000,249,74948820,2020-05-04,IN,99,0,Yes,Medium,Tuesday,January,1,2021,1468,3.5123878508519204,12,<1M,300999.277108433,1721,Education,Hindi,India,11,Morning,0.0,Neutral
v7BNtpw53AA,The Complete Cybersecurity Roadmap: Land a Cybersecurity Job in 10 Months,The complete step-by-step roadmap to land your first cybersecurity job in 10 months or less. ❤️ Join this channel to get access ...,27,354,2025-01-14,12:31:01,13941,1123,74,en,Programming with Mosh,4310000,231,224694340,2014-10-07,US,73,0,Yes,Medium,Tuesday,January,1,2025,5,8.58618463524854,21,<10M,972702.77056277,3757,Education,English,United States,12,Afternoon,0.1,Positive
inWWhr5tnEA,What Is Cyber Security | How It Works? | Cyber Security In 7 Minutes | Cyber Security | Simplilearn,IITK - Advanced Executive Program in Cybersecurity ...,27,427,2020-06-10,14:30:04,3546924,68015,3086,en,Simplilearn,4770000,8617,412330902,2009-10-29,US,99,0,Yes,Medium,Wednesday,June,2,2020,1684,2.0045819983738,11,<10M,47850.8648021353,5561,Education,English,United States,14,Afternoon,0.0,Neutral
zYLkdT731x8,CYBER SECURITY explained in 8 Minutes,New to Cybersecurity? Check out the Google Cybersecurity Certificate: https://imp.i384100.net/GoogleCybersecurityCert Patreon ...,24,489,2025-01-06,20:15:41,26220,2075,148,Unknown,Mad Hat,105000,89,3893700,2022-10-24,US,37,0,Yes,Medium,Monday,January,1,2025,13,8.47826086956521,7,<1M,43749.4382022471,818,Entertainment,Unknown,United States,20,Evening,0.0,Neutral
shQEXpUwaIY,What is cyber security?,Learn more about why cyber security is more important than ever.,27,73,2019-08-20,03:54:58,142323,1107,0,en,Murdoch University,7260,259,1599641,2010-03-26,AU,23,0,Yes,Short,Tuesday,August,3,2019,1979,0.777808224953099,18,<100k,6176.22007722007,5413,Education,English,Australia,3,Night,0.0,Neutral
b12JrM-6DBY,How I Would Learn Cyber Security if I Could Start Over in 2024 (Beginner Roadmap),In this video I walk you through a entry level cybersecurity roadmap that I would take if I had to restart my cybersecurity career from ...,28,472,2024-07-22,15:00:06,361505,21331,643,en,Ben Truong,57000,148,5022876,2011-03-31,US,81,0,Yes,Medium,Monday,July,3,2024,181,6.07847747610683,10,<100k,33938.3513513513,5043,Science & Technology,English,United States,15,Afternoon,0.0,Neutral
jq_LZ1RFPfU,Cybersecurity Architecture: Five Principles to Follow (and One to Avoid),IBM Security QRadar EDR : https://ibm.biz/Bdyd7k IBM Security X-Force Threat Intelligence Index 2023: https://ibm.biz/Bdyd76 ...,27,1054,2023-05-31,15:18:53,500923,11344,265,en-US,IBM Technology,1000000,1156,60856466,2008-05-27,US,72,0,Yes,Medium,Wednesday,May,2,2023,599,2.3175218546563,14,<10M,52644.0017301038,6081,Education,English (American),United States,15,Afternoon,0.0,Neutral
kqaMIFEz15s,Cybersecurity Trends for 2025 and Beyond,"Read the Cost of a Data Breach report → https://ibm.biz/BdGEHY In the ever changing landscape cybersecurity landscape, Jeff ...",27,1015,2024-12-30,12:01:03,146445,5352,205,en,IBM Technology,1000000,1156,60856466,2008-05-27,US,40,0,Yes,Medium,Monday,December,4,2024,20,3.7945986547850703,14,<10M,52644.0017301038,6081,Education,English,United States,12,Afternoon,0.0,Neutral
xxDdwqwVlqc,The Pros and Cons of Cybersecurity!,"Join us for an in-depth conversation with a 24-year-old senior cybersecurity engineer, Tayvion Payton! This young professional ...",24,57,2023-01-31,13:00:40,1000399,35084,701,en,Tech Is The New Black,150000,1099,10574293,2010-03-09,US,35,0,Yes,Very Short,Tuesday,January,1,2023,719,3.5770727479735496,21,<1M,9621.7406733394,5430,Entertainment,English,United States,13,Afternoon,0.0,Neutral
_bF-3Dncmeo,How I Would Learn Cyber Security in 2025 (If I Could To Start Over),Coursera New Year's Promo: https://imp.i384100.net/GlobalNewYearsPromo2025 Patreon if you wanna click stuff: ...,27,417,2024-12-27,21:53:24,39557,2572,168,en-US,Mad Hat,105000,89,3893700,2022-10-24,US,67,0,Yes,Medium,Friday,December,4,2024,23,6.926713350355181,7,<1M,43749.4382022471,818,Education,English (American),United States,21,Night,0.0,Neutral
gFz2igjHeLw,The 5 Stages of Learning Cyber Security,New to Cybersecurity? Check out the Google Cybersecurity Certificate: https://imp.i384100.net/GoogleCybersecurityCert Patreon ...,28,596,2024-11-01,14:00:47,96261,5034,286,Unknown,Mad Hat,105000,89,3893700,2022-10-24,US,39,0,Yes,Medium,Friday,November,4,2024,79,5.5266411111457305,7,<1M,43749.4382022471,818,Science & Technology,Unknown,United States,14,Afternoon,0.0,Neutral
bPVaOlJ6ln0,Cybersecurity: Crash Course Computer Science #31,"Cybersecurity is a set of techniques to protect the secrecy, integrity, and availability of computer systems and data against threats.",27,750,2017-10-11,21:37:43,1030093,18539,467,en,CrashCourse,16100000,1598,2061431910,2006-05-20,US,48,1,Yes,Medium,Wednesday,October,4,2017,2657,1.84507612419461,11,10M+,1290007.45306633,6819,Education,English,United States,21,Night,0.0,Neutral
MuSIys2AOzw,Do you have what it takes to get into Cybersecurity in 2024,"In this video, we'll talk about the key things that you MUST have in order to be successful in Cybersecurity in 2024. We'll be going ...",26,537,2024-02-01,13:49:34,654618,24012,1048,Unknown,Tech with Jono,42000,82,2058728,2019-07-21,Unknown,59,0,Yes,Medium,Thursday,February,1,2024,353,3.82818682040518,14,<100k,25106.4390243902,2009,How-to & Style,Unknown,Unknown,13,Afternoon,0.0,Neutral
qVET1vD3NtQ,Cybersecurity in the age of AI | Adi Irani | TEDxDESC Youth,"Data is the new gold. In this day and age, man and machine are closer to melding than ever before, with the advent of IoT, ...",29,479,2024-01-04,17:23:06,61121,1360,43,en,TEDx Talks,42300000,228098,8199750579,2009-06-23,Unknown,59,0,Yes,Medium,Thursday,January,1,2024,381,2.29544673680077,10,10M+,35948.366837938,5689,Nonprofits & Activism,English,Unknown,17,Afternoon,0.0,Neutral
-6z-dizJrc0,COMPLETE Cybersecurity Roadmap,COMPLETE Cybersecurity Roadmap #cybersecurity #cyber #fyp @americanincome.,27,47,2024-10-25,20:45:00,40793,4787,35,en,Sajjaad Khader,40900,904,4814476,2020-06-18,US,30,0,Yes,Very Short,Friday,October,4,2024,86,11.8206555046208,14,<100k,5325.74778761061,1676,Education,English,United States,20,Evening,0.1,Positive
aRbKFCY4tjE,Cybersecurity for Beginners: Basic Skills,"Cybersecurity Skills everyone should have, Cybersecurity 101: This video discusses basic approaches and investigation ...",28,341,2024-03-21,19:43:02,446009,23259,298,en,PC Security Channel,544000,683,55361398,2011-10-23,GB,41,0,Yes,Medium,Thursday,March,1,2024,304,5.28173198298689,19,<1M,81056.2196193265,4837,Science & Technology,English,United Kingdom,19,Evening,0.0,Neutral
izmCJlJEvQw,Build Your Own Cybersecurity Lab at Home (For FREE),Let's build your own cybersecurity home lab from scratch! :D Best IT Course to Land a Job with FREE Intro Course ($50 off!),28,514,2024-12-27,17:00:44,67666,3958,102,en-US,With Sandra,126000,428,8252842,2019-11-03,US,51,0,Yes,Medium,Friday,December,4,2024,23,6.00005911388289,11,<1M,19282.3411214953,1904,Science & Technology,English (American),United States,17,Afternoon,0.5,Positive
2F91RgW-oN0,Cyber Security Degree Course in Sri Lanka,Cyber Security Degree Course in Sri Lanka - Cicra campus is a the premier transitional higher education provider in Sri Lanka ...,28,1160,2024-02-09,09:27:54,89761,5380,258,en,Chanux Bro,2100000,1674,210685657,2008-08-18,Unknown,41,0,Yes,Medium,Friday,February,1,2024,345,6.2811243190249595,10,<10M,125857.620669056,5998,Science & Technology,English,Unknown,9,Morning,0.0,Neutral
ZCauMSrwspg,Waa Maxay Cybersecurity?,"Booqo Website ka Hurbad: https://hurbad.com/ Libaax ama Libaaxad hadii aad doonayso in aad kusoo biirto hurbad.com, ...",27,581,2022-09-12,15:44:05,29915,1716,38,en-GB,Hurbad Institute of Technology,127000,916,5490170,2010-04-10,GB,24,0,Yes,Medium,Monday,September,3,2022,860,5.86327929132542,30,<1M,5993.63537117903,5398,Education,English (British),United Kingdom,15,Afternoon,0.0,Neutral
EsoXN2g_pI8,How to Become a Cyber Security Engineer,"How to Become a Cyber Security Engineer Cybersecurity professionals typically need at least a bachelor's degree, usually in a ...",28,817,2024-05-08,04:09:59,14507,836,88,Unknown,Geekpranee,69700,686,3271949,2015-05-30,Unknown,39,0,Yes,Medium,Wednesday,May,2,2024,256,6.36933893982215,11,<100k,4769.60495626822,3522,Science & Technology,Unknown,Unknown,4,Night,0.0,Neutral
_DVVNOGYtmU,Cybersecurity for Beginners | Google Cybersecurity Certificate,This is the first course in the Google Cybersecurity Certificate. These courses will equip you with the skills you need to prepare for ...,28,4473,2023-05-04,13:52:26,4566461,26015,1107,en-US,Google Career Certificates,528000,988,288653375,2020-09-15,US,62,0,Yes,Very Long,Thursday,May,2,2023,626,0.593939157697832,26,<1M,292159.286437246,1587,Science & Technology,English (American),United States,13,Afternoon,0.0,Neutral
kniqKffY7yw,God-Tier Cybersecurity Roadmap,Patreon if you wanna click stuff: https://www.patreon.com/MadHatIsTaken Google Certifications IT ...,28,857,2024-11-22,15:00:59,177239,11236,486,en-US,Mad Hat,105000,89,3893700,2022-10-24,US,30,0,Yes,Medium,Friday,November,4,2024,58,6.613668549247061,7,<1M,43749.4382022471,818,Science & Technology,English (American),United States,15,Afternoon,0.0,Neutral
BEskYHiyl8E,Why Cybersecurity Training is a SCAM,"Cyber Security should never be your first class. Learn basic system administration(A+), then networking(network+, CCNA) then ...",22,637,2024-07-02,16:26:13,285866,13926,1218,Unknown,Technical Institute of America,49600,74,1540771,2020-08-22,US,36,0,Yes,Medium,Tuesday,July,3,2024,201,5.29758698131292,30,<100k,20821.2297297297,1611,People & Blogs,Unknown,United States,16,Afternoon,0.0,Neutral
ULKC4NISWE4,AI vs Cyber Security,"Recorded live on twitch, GET IN ### My Stream https://twitch.tv/ThePrimeagen ### Best Way To Support Me Become a backend ...",28,46,2024-07-31,15:00:34,423053,19124,249,en-US,ThePrimeTime,680000,1132,176780816,2021-03-05,US,20,0,Yes,Very Short,Wednesday,July,3,2024,172,4.5793316676633795,12,<1M,156166.798586572,1416,Science & Technology,English (American),United States,15,Afternoon,0.0,Neutral
DqUhRHj0wfE,BEST Cybersecurity Roadmap For Beginners | Beginner Cybersecurity Roadmap to Start Your Career 2025,Check out the Simplilearn Cybersecurity Programs (10% off Scholarship Code SANDRA10): https://bit.ly/Sandra-CyberSecurity ...,28,863,2024-09-14,16:00:10,68552,4212,160,en-US,With Sandra,126000,428,8252842,2019-11-03,US,99,0,Yes,Medium,Saturday,September,3,2024,127,6.37764033142723,11,<1M,19282.3411214953,1904,Science & Technology,English (American),United States,16,Afternoon,1.0,Positive
aeF6kywGLuA,A Day in the Life of Cyber Security | SOC Analyst | Penetration Tester | Cyber Security Training,Looking for a Job? I Give You the 5 Best Ways to Find a Job in Cyber: I know many of you are struggling. I see your posts. I talk to ...,28,16,2023-05-04,19:42:25,961898,23821,618,en-US,Mike Miller - Break in Cyber,13500,149,1693510,2022-05-04,US,96,0,Yes,Very Short,Thursday,May,2,2023,626,2.54070597922025,28,<100k,11365.8389261744,991,Science & Technology,English (American),United States,19,Evening,0.0,Neutral
JbEPJv7Ybcs,What You Should Learn Before &quot;Cybersecurity&quot; - 2023,Resources mentioned in video below Resources: Complete Introduction to Cybersecurity: ...,22,321,2021-10-08,16:52:49,1239859,42550,713,Unknown,Grant Collins,220000,242,15433865,2017-10-22,US,61,0,Yes,Medium,Friday,October,4,2021,1199,3.4893483855825496,13,<1M,63776.3016528925,2646,People & Blogs,Unknown,United States,16,Afternoon,0.0,Neutral
dUjNVzzqTiA,A REAL Day in the life in Cybersecurity in Under 10 Minutes!,"Hey guys, this video will be about my day in life as a Cybersecurity Analyst in 2024. I'll run through my daily tasks as well as new ...",26,573,2024-03-03,11:28:58,412956,11956,326,Unknown,Tech with Jono,42000,82,2058728,2019-07-21,Unknown,60,0,Yes,Medium,Sunday,March,1,2024,322,2.97416673931363,14,<100k,25106.4390243902,2009,How-to & Style,Unknown,Unknown,11,Morning,0.25,Positive
oH0E17xijaA,Cybersecurity in 2025. Here&#39;s What To Expect...,Thanks to Vanta for sponsoring this video! Get $1000 off Vanta at https://vanta.yt.link/hfIbwTz. Resources: ...,22,648,2024-11-27,14:00:47,22869,700,95,Unknown,Grant Collins,220000,242,15433865,2017-10-22,US,51,1,Yes,Medium,Wednesday,November,4,2024,53,3.47632165813984,13,<1M,63776.3016528925,2646,People & Blogs,Unknown,United States,14,Afternoon,0.0,Neutral
No5IH70Ev9o,I Don&#39;t Like Cybersecurity Degrees  #programming #coding #lowcode,Live on Twitch: https://twitch.tv/lowlevellearning COURSES Check out my new courses at https://lowlevel.academy ...,28,60,2024-03-14,09:00:16,868426,44822,906,en,Low Level,778000,274,81286217,2020-10-19,US,69,4,Yes,Very Short,Thursday,March,1,2024,311,5.26561848677952,9,<1M,296665.025547445,1553,Science & Technology,English,United States,9,Morning,0.0,Neutral
k1uhpFAvC0k,"If I Had To Start Over, This is How I&#39;d Learn Cybersecurity with NO Experience",Explore Simplilearn's CyberSecurity Programs: https://bit.ly/Sandra-CyberSecurityPrograms ...,28,962,2024-10-17,16:00:48,35011,2115,112,en-US,With Sandra,126000,428,8252842,2019-11-03,US,82,1,Yes,Medium,Thursday,October,4,2024,94,6.36085801605209,11,<1M,19282.3411214953,1904,Science & Technology,English (American),United States,16,Afternoon,0.0,Neutral
b52cfb6lweU,Cybersecurity Expert Answers Hacking Questions From Twitter | Tech Support | WIRED,"Facebook Offensive Security Engineer Amanda Rousseau aka ""Malware Unicorn"" uses the power of Twitter to answer common ...",28,689,2019-11-07,17:00:07,2884064,84479,3951,en-US,WIRED,11800000,3958,4345823039,2005-09-23,US,82,0,Yes,Medium,Thursday,November,4,2019,1900,3.06615941948583,5,10M+,1097984.5980293,7058,Science & Technology,English (American),United States,17,Afternoon,0.0,Neutral
Fg9hCKH1sYs,Hackers expose deep cybersecurity vulnerabilities in AI | BBC News,"As is the case with most other software, artificial intelligence (AI) is vulnerable to hacking. A hacker, who is part of an international ...",25,1258,2024-06-27,20:57:07,292818,4928,699,en-GB,BBC News,17300000,24133,5799828566,2006-04-08,GB,66,0,Yes,Medium,Thursday,June,2,2024,206,1.9216714819444098,8,10M+,240327.707537396,6861,News & Politics,English (British),United Kingdom,20,Evening,0.0,Neutral
6TE0LovKQa4,2024 Cybersecurity Trends,"Learn about the importance of AI and Cybersecurity → https://ibm.biz/ai_and_cybersecurity Last year, IBM Distinguished Engineer ...",27,477,2023-12-28,12:00:05,213584,5570,180,en-US,IBM Technology,1000000,1156,60856466,2008-05-27,US,25,0,Yes,Medium,Thursday,December,4,2023,388,2.69214922466102,14,<10M,52644.0017301038,6081,Education,English (American),United States,12,Afternoon,0.0,Neutral
FaKPvWIWC1s,How to Get Started in Cybersecurity in 2025,Unlock your dream cybersecurity job with our proven community at: https://itcareerjob.com/ Are you ready to break into the exciting ...,28,1910,2024-12-02,14:00:22,22705,844,71,en-US,The Bearded I.T. Dad,53100,326,2558158,2018-10-25,US,43,0,Yes,Long,Monday,December,4,2024,48,4.02994935036335,20,<100k,7847.11042944785,2278,Science & Technology,English (American),United States,14,Afternoon,0.0,Neutral
rz0RL4Xue-A,How I Would Learn Cyber Security If I Could Start Over in 2025 (6 Month Plan),Download the FREE Resume/CV template: https://unixguy.com/free GRC Mastery: https://grcmastery.com Join our Discord Server: ...,27,1156,2024-06-14,15:15:31,611257,34435,2385,Unknown,UnixGuy | Cyber Security,218000,155,10508328,2021-07-24,AU,77,0,Yes,Medium,Friday,June,2,2024,219,6.0236528988625,24,<1M,67795.664516129,1275,Education,Unknown,Australia,15,Afternoon,0.0,Neutral
Kx4y9c7w2JQ,Getting Into Cyber Security: 5 Skills You NEED to Learn,Thinking of getting into cyber security? Learn the most important skills you need for a beginner to be successful. With all the ...,27,492,2020-01-30,22:07:23,2720744,91724,2122,en,Cyberspatial,280000,44,9552506,2019-11-07,US,55,0,Yes,Medium,Thursday,January,1,2020,1816,3.44927710949652,12,<1M,217102.409090909,1900,Education,English,United States,22,Night,0.0,Neutral
9A3oA3fKJNs,The BEST Cybersecurity Interview You&#39;ll Ever Watch: Can You Still Get Into Cybersecurity in 2025?,"Hey all! :D Flew all the way to Japan for this interview with @JoshMadakor, I promise it's a funny AND educational one haha!",28,872,2024-12-18,17:00:09,28887,1330,172,en-US,With Sandra,126000,428,8252842,2019-11-03,US,101,1,Yes,Medium,Wednesday,December,4,2024,32,5.19957074116384,11,<1M,19282.3411214953,1904,Science & Technology,English (American),United States,17,Afternoon,1.0,Positive
